TROIEBX128F147A678,Under The Influence,Undiscovered,AR3JRT61187FB4F489,James Morrison,246.09914,0.66442311422,0.582079305619,0,Pop,,
TRASREI128F9336F03,Nunca Imagine,Magia,AR2B3K21187B9B9A2E,Jerry Rivera,305.52771,0.650177336245,0.40496324532,0,Latin,,
TRLRJMJ128F42AE3A7,The Writhing South,...Is A Real Boy,ARRTIN91187FB4BC6F,Say Anything,285.962,0.890873630843,0.555630814184,2004,Rock,,
TRXEAGG128F1491D1E,The President''s Dead (Master),The President's Dead b/w The Room I'm Hiding In,ARAZP5N1187B9B4D5D,Okkervil River,162.14159,0.705421918123,0.537205900684,0,Rock,,
TRMARYN128F4276E52,You Can't Get Away!,Over The Top,ARGDF3P1187B98F54E,Mountain,206.65424,0.71376991217,0.45258661046,1971,Rock,,
TRFINLN12903CF6E8E,How To Open My Heart In 4 Easy Steps,Distillation,ARSS4I01187FB400D9,Erin McKeown,354.89914,0.644241924129,0.455378786837,2000,Folk,,
TRCPKSE12903CF3444,Everything Is Wonderful,Where The Sun Never Sets,AR8V1KR1187FB579B9,A Global Threat,93.67465,0.613556375003,0.365231249706,2006,Rock,,
TRKPZQB128F145E0C3,Play,Play,AREMPZY1187B9B8FF3,David Banner,232.75057,0.806364124765,0.512455642577,2005,Rap,,
TRNECOP128F92E603F,So sweet,Mellow,ARIBTH31187B98F25B,Maria Mena,286.37995,0.717941894264,0.497418311784,2004,Pop,,
TRVRMUG128E0791E50,Jeannie's Diary,Daisies of the Galaxy,ARZGTK71187B9AC7F5,Eels,215.64036,0.762248807048,0.570684387289,1999,Rock,,
TRFLLYF128F428CD32,Black Ice (Sky High),Still Standing,ARSF9Y31187FB44ED0,Goodie MoB feat. OutKast,205.11302,0.620985776056,0.405683313124,2006,Rap,,
TRJPJAL128F4299DEB,Faith,Urban Angel,ARECM2B1187FB58217,Natalie Walker,212.1922,0.652366969722,0.414309056009,2006,Electronic,,
TRVSWER128F9325A38,Trouble On The Patio,Holding On To Whatever It Is,ARA79BR1187B994113,The Waking Eyes,278.04689,0.58912245406,0.331049570276,2008,Rock,,
TRWEKZA128F429EB4F,Sing Me Spanish Techno,Twin Cinema,ARFF4B41187FB48151,The New Pornographers,256.70485,0.70858875834,0.523546306677,2005,Rock,,
TRKANXR12903CE2F9D,Stay,Wendy And Lisa,ARN4X0U1187B9AFF37,Wendy & Lisa,266.78812,0.556558400286,0.456904276961,1987,Pop,,
TRKLFYF128E0780EDA,White Water Song,Music In Mouth,ARY8LF11187FB5A94D,Bell X1,153.46893,0.672274564238,0.472156167139,2004,Rock,,
TRRFMID128F427E7DF,Drifting,Lost Dogs,ARFVYJI1187B9B8E13,Pearl Jam,173.03465,0.814448110417,0.607971809563,1999,Rock,,
TRSMRGY128F93018A6,Closing In,Music From The Film 45 Days,ARQETJY1187FB3FE74,Demon Hunter,140.7473,0.76842210029,0.630749652277,2008,Metal,,
TRSRPVP128F92DE971,Break Beat Phase,23 Things Fall Apart,ARV1RJ81187B99958A,Digitonal,272.77016,0.552282278279,0.387410896058,2002,Electronic,,
TRFPARS128F42623C1,Doghouse,Everything Sucks,ARANOZN1187B9B373E,Descendents,107.25832,0.727230315463,0.476559378978,1996,Punk,,
TRMDDGN128F934B8F5,Back Seat Love,Nikki and the Corvettes,ARXT1KV1187B9A7E08,Nikki & The Corvettes,109.47873,0.449473961207,0.318655510058,0,Rock,,
TRDOVXJ128F92D3C02,Everybody Knows,Everybody Knows,ARBR90S1187B9B2895,Lunik,215.14404,0.558661300761,0.366357266168,2009,Pop,,
TRVIFAP128F931FA8A,Away From Here,Pray For Mojo,ARDBBI01187B98983C,Mustard Plug,207.17669,0.687397290675,0.431045801537,1999,Reggae,,
TRPWGKN128EF34ADED,Rock Del Pedazo,Inyectado De Rocanrol,ARSWGYQ11F50C4A78B,Ratones Paranoicos,195.86567,0.480510816602,0.403611367714,0,Rock,,
TRFQGTR128F1488B9D,Another Lousy Day In Paradise,Retrospective: The Best Of The Knack,AR2DEND1187B997881,The Knack,208.87465,0.64371001945,0.426888980699,0,Rock,,
TRGQWLZ128F427E08A,Triste Canción De Amor,A Donde Me Lleva La Vida,ARL6E8Z1187B9B9362,La Renga,307.35628,0.56102539265,0.543124646268,1994,Rock,,
TRRVKHZ128F423904F,System Set (Willie Lynch Syndrome),Parables,ARTRZBZ1187FB5698A,Tarrus Riley,255.73832,0.636172416489,0.450638678577,2006,Reggae,,
TRRHAFS128F14987F4,Peel Me A Grape,Diva,ARLSRVG1187B9B8CFF,Anita O'Day,183.50975,0.66913201356,0.400848905443,1993,Jazz,,
TREJTTU128F93236B5,Notice Of Eviction,Saul Williams,ARIRBKB1187FB56CD0,Saul Williams,260.51873,0.707386863825,0.442664168075,2004,Rap,,
TRGIOUO128F424FB2D,Groove Me,Studio One Soul,ARRWDX61187B989D25,Leroy Sibbles,164.23138,0.447650638227,0.334983998108,2001,Reggae,,
TRCRNTN128F9323E76,Berry Bouy,Paris Combo,ARK0CY71187B9B429B,Paris Combo,252.05506,0.634911088915,0.385560713005,0,Jazz,,
TRWIJPH128F425B73C,Don't Make Me Love You,Christina Aguilera/Stripped,AR0S7TA1187FB4D024,Christina Aguilera,219.14077,0.831240276991,0.725746081852,1999,Pop,,
TRRSWYO128F92E1608,Antenna,Juicy Juice,AR12KKK1187FB37D2D,Zion I,238.96771,0.718014206469,0.462869106237,2009,Rap,,
TRJIVIS128F92F270F,Damn I Said It First,Pebble To A Pearl,ARH8FT01187B9BA344,Nikka Costa,411.74159,0.699042694343,0.454058688891,2008,RnB,,
TRSDJHC128F92DEABB,Summer Surf,Summer,ARIEF801187FB3EA37,Dick Dale,153.93914,0.600450240368,0.386525720758,1995,Rock,,
TRQBQNI12903CC295F,Pursuit Of Pleasure,Pursuit Of Pleasure,ARNUDLZ1187FB3F50F,Beyond Sensory Experience,321.01832,0.458238981569,0.364916764134,2005,Electronic,,
TRWYSPO128F92FE8FE,Who Showed Who,Wheels,AR3OWHF1187FB5B75D,Dan Tyminski,202.50077,0.560766965642,0.383139098346,2008,Country,,
TRBUVTI128F9329C23,Suck You Dry,Live At El Sol,ARGBR4I1187B99D073,Mudhoney,157.17832,0.672680592884,0.476389108826,1992,Rock,,
TRQVCXZ128F4298756,We'll Never Know,Lifehouse,ARUTEVU1187B9ACAF9,Lifehouse,203.59791,0.820072417706,0.710879070991,2005,Rock,,
TRBGSPX128F42AC58E,Take A Chance,Back II Da Basics,ARKVLYL1187B98DD50,Ginuwine,255.18975,0.78626800889,0.496705942843,2005,RnB,,
TRAGOQG128F429D88B,When I Live My Dream,The Deram Anthology 1966 - 1968,ARJA1841187FB3A029,David Bowie,230.03383,0.865970012938,0.584666919432,1967,Rock,,
TRFAVYM128F42756D5,9 PM (Till I Come),Loveparade - The Album Of Your Life,AR219DK1187FB4CEFC,ATB,452.51873,0.79069593908,0.508177085178,1997,Electronic,,
TRAEHXP128F4272AAF,Let's Get Married,So So Def presents: Definition of a Remix feat. Jermaine Dupri and Jagged Edge (This Is The Remix) (Explicit Version),AR4OH581187B9B7157,Jagged Edge featuring Run of Run DMC,248.37179,0.866228501544,0.496245656727,2000,RnB,,
TRAVTVJ128F932DE8F,Mes (19/10/99),Showcase,ARVAPVX1187FB48225,Lackluster,329.35138,0.588370451004,0.383098113177,2003,Electronic,,
TRAGNHJ128F427ECA5,Something I Must Tell You,Young Forever,AR02T3I1187FB4D0E5,Aberfeldy,149.83791,0.620365294633,0.458266760585,2004,Rock,,
TRZBEXB12903C9B008,Toe Hold,Sweat 'N' Soul: An Anthology [1965-1971],AR426001187FB3F2A1,Sam & Dave,180.50567,0.665403649883,0.49189993652,0,RnB,,
TRQNSVV12903CD8A32,skyr,The Nothings Of The North,ARAQFSL12086C15799,Ametsub,158.82404,0.543846794941,0.416578381025,2009,Electronic,,
TRHGGZZ12903CC8368,Time To Stop Talking,Ten New Messages,ARWF4LO1187FB59924,The Rakes,217.96526,0.780981713517,0.483323192888,0,Rock,,
TRIGPFQ128F422AA76,Lost (The March Song),The Coast Is Clear,AR1RPHQ1187B9B8D6D,In-Flight Safety,375.90159,0.569577061116,0.379662669526,2006,Rock,,
TRGIQGK128F4284934,One Day At A Time,Country Willie - His Own Songs,ARMM6WZ1187FB4958D,Willie Nelson,150.85669,0.735267754525,0.629128001261,1965,Country,,
TRFAAVF128F4265C89,Tenderly Calling,Different Directions,AROQSCE1187B99F0FC,John Denver,246.83057,0.754357090767,0.520456968764,1991,Country,,
TRAETLW128F92C44F3,Ingenting,Tillbaka Till Samtiden,AR1SQSG1187B9AC782,Kent,257.74975,0.700570065019,0.487595647696,0,Rock,,
TRTKEJL128F4289783,Beautiful Girl,The Sultanic Verses,AR67IK31187B9B6FD0,Mark Sultan,130.76853,0.504025511926,0.360906259104,2007,Rock,,
TRRQGGV128F42533F6,Gun,Sick'em,AR7GTEL1187FB408E9,7 Year Bitch,136.77669,0.577588279504,0.368004792028,1992,Punk,,
TRLIGEM12903D0676F,Face The Music (Kaskade Club Mix),Face The Music,ARWMHM31187FB3C6D0,Conjure One,446.27546,0.65137199408,0.480672305118,2006,Electronic,,
TRECHBZ128F42A900C,Spooky,Hi-Lo Split,ARL25QK1187B9B174C,Marc Antoine,242.78159,0.623890019236,0.41615030779,2007,Jazz,,
TRQXEOR128F4261A74,Let 'Er Rip,Wide Open Spaces,AR11YQ81187FB3C654,Dixie Chicks,170.91873,0.827409365182,0.57690228099,1998,Country,,
TRHQWZX12903C952F5,Square,Circle,ARJXVM01187B98EED1,Boom Bip & Doseone,51.61751,0.650925370343,0.426570293215,0,Rap,,
TRXHVRT128F42B833B,Wide Awake,Revelations,AR9LMA81187FB4C9B0,Audioslave,265.97832,0.608806056855,0.512438972179,2006,Rock,,
TRXWJHJ128EF349784,I Can't Take It,I Can't Take It,ARZOB721187FB545AE,Martha & The Vandellas,153.49506,0.581008761921,0.0,2005,RnB,,
TRYEOIF128F42946CE,Arabian Gold,Romantic Warriors,ARLYUZ81187FB3BA8A,Modern Talking,221.3873,0.691246481919,0.530271099693,1987,Pop,,
TRWBKTZ128F426619A,Lay In Vein,Rewind That,ARYTES41187FB38F1D,Christian Scott,377.83465,0.622567716447,0.425202411738,2006,Jazz,,
TRLKPIC128F92E04F7,Bitches From Hell,Selected Works Volume 3,AR0LUCH1187B99C2ED,Thomas Krome,347.92444,0.471313429459,0.336253852163,1998,Electronic,,
TRMKLTZ12903CDDC2B,The Answer Is Never,SSS,ARAB3W91187B99034A,SSS,93.64853,0.551769435974,0.501062734869,2007,Rock,,
TRGWDJS128F1491B7A,A Lot Like Vegas,Count Your Blessings,ARC8U4E1187FB5BFA9,Bring Me The Horizon,129.85424,0.799184904117,0.574313445087,2006,Metal,,
TRSZESE128F42503BB,Let's Get It On,What's Going On? Songs Of Marvin Gaye,AR0LVFQ1187B9A84E0,Jason Miles,246.80444,0.458055179363,0.371760895395,0,Jazz,,
TRAEWJC128F14A57F5,Dirty Water Ocean (2006 Remastered LP Version),Wonderful Virus,ARUXB1W1187FB4A91E,Green Apple Quick Step,172.90404,0.416388518335,0.288639825102,1993,Rock,,
TREVEOJ128F42B6307,Gold,What Sound,ARSDPQX1187FB3F2E4,Lamb,391.6273,0.732409432187,0.507956992295,0,Electronic,,
TRRAHID128F42826AE,The Song Remembers When,As I Am,ARV8BZX1187FB3E89E,Kristin Chenoweth,235.41506,0.233328348735,0.536251790127,2005,Pop,,
TRRJAOL128F14804AA,Lie Next To Me,(ONe),ARZQPE11187FB40939,The Panic Channel,219.0624,0.60761549057,0.340915136303,2006,Rock,,
TRAOIEG128F92EFA51,Chemical World,Midlife: A Beginner's Guide To Blur,ARKVITV1187B9AE854,Blur,231.23546,0.7466241888,0.551300084257,1992,Rock,,
TRMAGAH128F425592D,Look To the West,The Throne Of The Third Heaven Of The Nations Millennium General Assembly,ARTJ1WP1187FB4EA3A,Le Loup,171.36281,0.673046911791,0.426823394189,0,Rock,,
TRQNLUV12903CCC987,Open Your Eyes,One Day Remains,AR76WQI1187B9A2525,Alter Bridge,298.37016,0.652215007821,0.587352997945,2004,Rock,,
TRPZMDS12903CACAAA,Jimmy Mack,Motown Around The World: The Classic Singles,ARHVWQS11F50C48028,Martha Reeves & The Vandellas,161.82812,0.593121290318,0.426527157237,0,RnB,,
TRTYIEY128F423AE20,The Seven Sisters (LP Version),Anyone In Love With You,ARJ0V461187FB473FC,Rainer Maria,366.57587,0.630239902249,0.424521119551,0,Rock,,
TRFHNWJ128F427B54D,Come Around And See Me,Raspberries,AROPXVN1187FB4E8F0,The Raspberries,191.05914,0.543888237603,0.402627434124,1972,Rock,,
TRQYFEM128F9342CC1,Twenty Five Miles,Hello World - The Motown Solo Collection,ARXPPEY1187FB51DF4,Michael Jackson,197.48526,0.86652031981,0.899991594263,0,RnB,,
TRHNGYD128F428B9AA,1998,Punk-O-Rama 4,ARF84A41187B9A34E7,Rancid,165.79873,0.850728265858,0.542054631464,0,Punk,,
TRUYUSM128F92F50F5,Timehouse Blue,Timehouse Blue,ARGGIYW12086C11875,Flashguns,180.71465,0.585427677166,0.442994583552,0,Rock,,
TRPPSZQ128F4233B2D,Rally Round,That's Life,ARVDYLW11F4C83ED5D,Anthony B.,226.40281,0.550647216206,0.223933908835,0,Reggae,,
TRPFRKK128F421FE07,Snake,Beyond the Wasteland,AREQ2VB1187FB3D0E5,Brain Police,229.04118,0.557603466959,0.445802665544,0,Rock,,
TRFGCSK128F423EDAF,Mirrors,Mending,AR4MK4W1187B9B4707,The New Frontiers,293.40689,0.593994435655,0.403696612877,2008,Rock,,
TRLZYLH12903CBDB80,new coke,Volume I [2CD],AR7WYBF1187FB534CD,Piebald,273.89342,0.704987753144,0.402461771351,1997,Rock,,
TRPMEPS128F4234339,What Goes Around,Soft Place To Fall,ARQ6DNW1187FB4DF1D,Deborah Coleman,254.30159,0.483074640191,0.33945731536,2000,Blues,,
TRESXDR128F930BE56,Bird's Eye View,Purple Passage,ARYXGST1187B991071,Uman,414.09261,0.533504314342,0.352364097835,0,New Age,,
TRCFKMT128F92DAC6B,Gimme Whatcha Got,Exclusive,ARXOTQH1187FB57084,Chris Brown,228.12689,0.892688611404,0.830356766357,0,RnB,,
TRRKHOK128F4274AF6,Only U,State Of The Arts,AR5KBQB1187FB574F0,Afu-Ra,258.16771,0.597003152944,0.385433508001,2005,Rap,,
TRTWVOI128F4291524,Cloudy_ Grayish Vomitus,Effortless Regurgitation...the Torture Sessions,ARV2PLB1187B990040,Regurgitate,22.88281,0.568486907877,0.333382058505,0,Metal,,
TRLUSES12903CF7D21,Think,Out Of Time,ARTXS851187FB411C7,Chris Farlowe,214.15138,0.543393231433,0.338575026457,1992,Rock,,
TRRKMVI128F9350080,Major Leagues,Major Leagues,ARVFF0Y1187B9AC3CA,Pavement,181.62893,0.726408556111,0.493950113329,1999,Rock,,
TRODQGL128F9350CE6,Suspended Grounds,Relax: Module 1,ARYIKQH1187B9BA1F3,Aes Dana,334.62812,0.593739866488,0.447682086408,2002,Electronic,,
TRUWEKF128F42B63AE,Spanish Moon,Arc Angels,ARWV0Q11187FB4CDCE,Arc Angels,347.61098,0.588932085853,0.349366361109,1992,Blues,,
TRRBTED128EF33FAA5,Don't Break My Heart Again (2007 Digital Remaster),Come An' Get It,ARASYMJ1187B9ACAF2,Whitesnake,243.25179,0.82243282937,0.515893887107,1981,Rock,,
TRYXRZI128F932699C,Hallelujah Chorus,Reveille,ARC51DL1187B9A9FED,Deerhoof,164.38812,0.719827684689,0.482833696789,2002,Rock,,
TRONZMK128F92F6146,Beware The Moon,The Final Adventures Of The Krewmen Part 1,ARBJ16X1187B9AF4A4,The Krewmen,290.53342,0.496625271595,0.342275422644,1991,Rock,,
TRGHXXP128F4276ABF,Help Me,The Best Of Peter Green Splinter Group,ART6HSN1187FB4ACF3,Peter Green,280.00608,0.604492605408,0.443084333311,0,Blues,,
TRUBAOJ12903CC6473,Let's Go,Is Everything All Right?,ARWCG8H1187B98D8DE,The Fairways,369.3971,0.450828474476,0.396154619835,0,Rock,,
TRGTCFW128F424FA50,Credit Card Receipt,Kook Kook,AR63ZJ31187B99D62B,Lopazz,182.38649,0.570126939331,0.457321138301,2007,Electronic,,
TRKAUJP128F92F1F4B,Dinosaurs (Ibiza Mix),Impatience,ARIDDOM1187B9A1360,We Are Scientists,436.53179,0.767924587661,0.589940659183,2008,Rock,,
TRELZPX128F425EA89,Obsessive Compulsive. The Act Of Fornication Compulsive,A Thin Line Between Man And Machine,AR0QWG41187FB4F52D,Misericordiam,145.65832,0.601486776739,0.391861724465,2007,Rock,,
TRADXHP128F932F9AA,Eucalypse Now!,A Hot Chip Bugged Out Mix,ARCNV911187FB3AEB0,Dominik Eulberg & Gabriel Ananda,631.2224,0.466404735365,0.273709611213,2009,Electronic,,
TRMHURA128F932E94A,Sacrifice,Sex Bomb Baby!,ARQI2Z01187FB4F028,Flipper,279.27465,0.674326052302,0.439992160343,0,Punk,,
TRNERSA128F92E5B78,L'Homme De La Situation,20 m2,ARVEMTL12298900962,Amandine Bourgeois,221.30893,0.583479395042,0.365611402637,2009,Pop,,
TRBCQJX128F9321D98,Eureka - I've Found Love,Once More Into The Breeches,ARJ2WMK1187B989846,The Upper Crust,143.72526,0.524790050399,0.294694844115,2002,Rock,,
TRGCHCP128F14586F8,4 X 10,History,ARV1JVD1187B9AD195,Loudon Wainwright III,187.11465,0.661080167604,0.442765842029,1992,Folk,,
TRLKOEM12903C9EBBE,Greasy G,Momentum,ARRWWBG1187FB56E83,Joshua Redman Elastic Band,273.99791,0.446382513342,0.339715440958,2005,Jazz,,
TRRNISC128F93246CD,I've Been To Memphis,Live In Texas,ARTMDQM1187B9B8007,Lyle Lovett,275.22567,0.696864365834,0.522837068077,1992,Country,,
TRMPOAA12903C95344,Secret Garden,The Boy and The Tree,AR3KVQB1187FB3BD3C,Susumu Yokota,370.31138,0.606018644219,0.432488377716,2002,Electronic,,
TRICLUE128F425E68A,Treat Me Right,Unbreakable,AR3JMC51187B9AE49D,Backstreet Boys,250.20036,0.832754306888,0.589050926248,2007,Pop,,
TRSQAGC12903CFEA37,Sink The Bismark,Live At Louisiana Hayride,ARTBFV61187FB3C250,Johnny Horton,184.52853,0.610427725145,0.438168226182,1991,Country,,
TRYDHRT128F42AF34F,Tuning In To The Frequency Of Your Soul,You And Me Against The World,AR7MC4I1187FB50B54,Apoptygma Berzerk,214.56934,0.695570932492,0.513485925474,2005,Electronic,,
TRXMDZE12903CA3D9B,Solitude,Big Bands (Mills Blue Rhythm Band Volume 4 1933-35),AR2NG4C1187FB4EB26,Mills Blue Rhythm Band,184.0322,0.440987623924,0.401755417954,0,Jazz,,
TRBIJSU128F932F67D,Ocean Of Confusion,I Wanna Rock Compilation Vol. 3,AR15DJQ1187FB5910C,Screaming Trees,185.86077,0.672742219738,0.493672224329,0,Rock,,
TRDSLTJ12903CB6341,Stay By My Side,Strangely Beautiful,AR2UOIC1187FB3CFB8,Club 8,260.33587,0.637773270538,0.473615729522,2003,Rock,,
TRZRWSR128F92D8783,Ahm The Original,The Ethics EP,ARKBFQ11187B98F4AA,McEnroe,153.99138,0.551304502422,0.351842853877,1998,Rap,,
TRTVFZH12903CB33A9,Caravan of Emotions,Accident In Paradise,ARVYQJV1187B9B1CD3,Sven Väth,728.39791,0.675062126915,0.385523200042,1992,Electronic,,
TRVTJXY128F424911E,Moriria por ti,O te mueves o caducas,AR3J1AG1187B99A076,Belen Arjona,268.66893,0.565309742462,0.416095897541,2003,Pop,,
TRJERRU128F423EE99,Back Seat,The Future of the Free World is Riding on This One,ARYGU3Q1187FB3CB94,Driving East,160.46975,0.623897913794,0.35946968452,2008,Rock,,
TRYYATO128F149F09D,Iguassu Falls,The Very Best Of Jeff Lorber,AR2OVFK1187FB42CA1,Jeff Lorber,319.242,0.585018710375,0.424798397367,0,Jazz,,
TROENAU128F931C9B5,Girls in Heat,Guitar Master,AROYIDI1187FB4D347,David T. Chastain,202.13506,0.434074547084,0.316875163904,0,Rock,,
TRIEECO12903CAD923,Apologize,Carnet De Vol,ARUGXXF1241B9C451C,Ferry Tayle,416.23465,0.493659278633,0.346168239378,0,Electronic,,
TRGBWBS128F92D7215,Can't Say What I Mean,Off With Their Heads,ARVAC3K1187FB4DED4,Kaiser Chiefs,166.5824,0.752704732066,0.545131389672,2008,Rock,,
TRZGATD12903CC67CE,The Party's Crashing Us,The Sunlandic Twins,ARYMCJZ1187FB513DA,Of Montreal,293.32853,0.820230547963,0.584543543961,2005,Rock,,
TRLWPOI12903CB519F,Hometown,French Touch FG,ARBBMTQ1187FB453B0,Miss Kittin & The Hacker,250.53995,0.65563901204,0.455514383988,2007,Electronic,,
TRRVXQX128F429A0C4,Sinan Capudan Pascià,1991 Concerti,ARI5PL11187FB35F7A,Fabrizio De Andrè,324.46649,0.612914470451,0.408716004941,0,Folk,,
TRLFANG128F429B7BA,Air Max,Right On (Album),ARFA2P91187B9B35F0,Westbam,298.762,0.644737149817,0.429050067628,2002,Electronic,,
TRAUWTB128E0791D69,What's It Gonna Be,Cuts Like A Knife,ARRJES71187FB4D09E,Bryan Adams,220.1073,0.792664084728,0.57027047947,1983,Rock,,
TRRUVRX128F4263AE5,That Was Then And This Is Now,Rhythm & Business,AR1HSKK1187B9AC833,Tower Of Power,275.64363,0.645518322388,0.413750660563,1997,RnB,,
TRCWCLM128F92FB6E2,Confidence Man,Legacy:Volume One,AR76DOS1187FB5AE78,The Jeff Healey Band,221.70077,0.716854351769,0.414236247722,1988,Blues,,
TRKXIEQ128F4298EE2,Live In A Hiding Place,Scottish Fiction: Best of 1997 - 2007,AR2WOOQ1187B98E303,Idlewild,196.15302,0.697858677853,0.484314895504,2002,Rock,,
TRZLTKY128F1459D79,She Only Smokes When She Drinks,Man With A Memory,ARCLPC51187FB52F2D,Joe Nichols,203.80689,0.773862106713,0.544399018451,2002,Country,,
TRYOBIK128F147F867,The Law Is Against My Heart,Violence & Birdsong,AR8KXVX1187B9B9F28,Union Of Knives,152.42404,0.556360892202,0.388348410445,2006,Rock,,
TRLBMFX128F42AA4F5,Red River,Love Family Park 2007,ARA1HIR1187FB4864B,Chris Zippel,276.06159,0.546461113106,0.357915495853,2007,Electronic,,
TRNHRRE128F934B687,Blood Turned To Tears,A Long March: The First Recordings,ARWMY7E1187B9B7049,As I Lay Dying,95.00689,0.807455118311,0.641506601826,2001,Metal,,
TRMXPLP128F427FF9D,Everybody here is a Cloud,Feel Good Ghosts,ARDTIOA1187B99E779,Cloud Cult,196.04853,0.668527966716,0.439144772804,2008,Rock,,
TRCEGQL12903CD5ED6,It Doesn't Take That Many Pills To Sleep Forever,Deep Elm Sampler No. 2 - Records For The Working Class II,AR90CRH1187B989750,Cross My Heart,227.26485,0.480140204605,0.393238164498,2000,Rock,,
TROWQAW128E0786B0E,Burning Bridges,Hex,ARNR58F1187FB52FA9,BigElf,410.51383,0.628290856614,0.364163810272,2003,Rock,,
TRKVKOT12903CCD60D,Wolfmen,Wolfmen,ARNB49G1187FB40678,Springbok Nude Girls,233.03791,0.561931365092,0.386566630421,2007,Rock,,
TRUGLSN128F92C2C94,Per Me Per Sempre,Stilelibero,ARIGWNC1187FB57B6B,Eros Ramazzotti,235.07546,0.696979554101,0.507602215697,2000,Pop,,
TRQYVUQ128F92E9E44,Serves You Right To Suffer,J. Geils Band,AR7GM0K1187B9B74B4,The J. Geils Band,299.83302,0.667904882668,0.385282892992,1970,Rock,,
TRMZTZV128F4271567,Kern River,All I Intended to Be,AR9VCSR1187B9B879E,Emmylou Harris,240.95302,0.736552955224,0.475071606384,2008,Country,,
TRSJJEX128F42690C9,She's A Miracle,Greatest Hits,ARAD37Y1187FB57B95,Exile,217.5473,0.687228960636,0.43772175434,0,Country,,
TRRFXYZ128F4265C04,Das Buschgespenst,Glut Und Asche (Remaster),ARHJMEF1187FB415AE,Fehlfarben,294.42567,0.694566511688,0.431648555547,1983,Rock,,
TREWJCQ128F42422E8,Horatio,Big Cock,ARDUWK31187B98A874,King Kurt,220.78649,0.561599273936,0.336880186691,1986,Rock,,
TRKBDXP128F426BF2D,Senor Mouse,The Essence Of Al Di Meola,ARVJVFF1187B9B40D6,Al DiMeola,441.33832,0.643016666262,0.461517204498,0,Jazz,,
